x1,x2
1.900452220694408823e+01,2.302770050409207769e+01
1.202300431564022887e+01,2.504110891081730017e+01
9.650083032285163398e+00,1.780905156753105345e+01
5.076071848610103743e+00,2.878830264216313850e+01
8.306396488751168761e-01,2.529565946494668438e+01
3.826314390793617015e+00,2.584040286295127231e+01
-1.829142930442984039e+00,2.282946318998447310e+01
-1.804620837945615008e+00,2.277209990759295977e+01
-1.871639785602319250e+00,1.795956793736710111e+01
6.669934826423187246e+00,2.922495466326065738e+01
4.068873128041002651e+00,2.015260109040575287e+01
2.836016818663777972e+00,2.898395697685809935e+01
-5.001539749273881341e+00,1.302223864013507715e+01
1.247042465856327098e+01,3.235019747081346964e+01
3.937439468346312310e+00,1.824456372718061914e+01
-3.565174698347295390e-02,1.491288456762186954e+01
-7.148318699637403739e+00,9.372531542427402940e+00
3.590631386403744685e+00,2.528320652571971294e+01
1.119636651477856848e+00,8.230662886712028836e+00
-3.640466768863632296e+00,2.192975331843677367e+01
1.779150959244074670e+01,2.702113781743770815e+01
-1.732277616102634532e+00,2.480400542592574809e+01
-1.886762797796720292e+00,9.511437382954293085e+00
-5.712968395576131897e+00,7.833855508654920641e+00
1.194959749655358117e+01,1.647045854724876435e+01
9.669130254077948905e-01,2.600289197095133176e+01
1.369981397029649095e+01,2.227064030225819380e+01
7.677211933758644413e+00,3.156243895975144298e+01
-4.766311118916089384e+00,1.720560494338200641e+01
-7.259997833347071605e-01,1.556034218820589032e+01
1.158285741099561861e+01,1.882783193625136064e+01
7.033989292531191317e+00,2.995782131101589840e+01
1.781813253113073259e+00,2.795064892675934587e+01
1.696999450449077074e-02,8.111183950466276826e+00
9.962948229467109229e+00,1.450430025196622985e+01
8.458306843137464170e+00,3.409062728690955169e+01
1.129253076014888002e+01,1.529009060899634243e+01
1.415138430823226656e+00,8.828406307779397721e+00
1.857237442579617870e+00,1.643161989128716982e+01
-1.753290873951272033e-01,2.016552764548446319e+01
5.218032634334797137e-01,1.621375342195561586e+01
6.340697547429257952e+00,1.140269826093962457e+01
1.247426250413125715e+01,1.923217034780761026e+01
-1.009238133458042341e+01,1.587825751509739192e+01
-7.753248391626145875e+00,1.173090815167234879e+01
1.352996820288834989e+01,1.757224303007866695e+01
8.022396287178388263e-01,2.706099097556376165e+01
4.064195910305661741e+00,3.052002971799541697e+01
1.360901584192560243e+01,2.157099883821618747e+01
8.878278528721171625e+00,1.296469927115931142e+01
7.786645187644836597e+00,1.457535919209737685e+01
-6.235921983142224789e+00,1.984969720613067423e+01
-2.077662594499436466e-01,9.723987767078549282e+00
7.101028984254549314e+00,2.930796533978428187e+01
-8.119468733659100934e-01,1.095677844045802907e+01
1.564529250814178596e+01,2.360894527785628583e+01
2.683631376676795632e+00,1.810121812465527924e+01
9.165670063449599780e+00,2.817596497824985136e+01
-2.739409507668151278e-01,2.568962642707095156e+01
-1.929335934778639405e+00,2.181990169953886038e+01
1.798529161156330503e+01,2.481188520797392272e+01
-1.565563881304827376e+00,2.501298784252995233e+01
1.083798491564741795e+01,1.519914052325969323e+01
6.476169084049658409e+00,1.076194845186898519e+01
1.470336984984276008e+01,2.063570404909269485e+01
-1.915397021674023925e+00,2.386069615800161259e+01
-6.719625678047293604e+00,1.783174723040719201e+01
-2.896497420159755976e+00,2.370217718909695392e+01
3.313283546977703331e+00,7.379721590788443919e+00
9.647909601019840409e+00,1.374483519488465255e+01
-4.958801208908397484e+00,1.687859027632532261e+01
9.291311045985604977e+00,2.606568831881820714e+01
2.758810281585863944e+00,2.290062806731037170e+01
1.280496635654503734e+01,2.473896224542041722e+01
-8.395981374679742260e+00,1.579357526287063429e+01
-1.274228648122762486e+00,5.976008780060158898e+00
1.377693123573060063e+01,1.949055014846118183e+01
9.144387034947758508e-01,2.752172437933596427e+01
4.284842874656273004e+00,1.876234861136831000e+01
1.920924962991337637e+00,2.835224887147704464e+01
1.315959268525410231e+01,1.808884440859785414e+01
1.947126041271606933e+00,2.623299779139657062e+01
1.736561938886705292e+00,2.216457280715746236e+01
-6.284131623033125891e+00,1.176144846432269198e+01
1.022486831059154788e+01,1.426043706477928552e+01
-1.920977792703469689e+00,2.460134359376151991e+01
1.111042529642080723e+01,2.675967000870200607e+01
2.311048312859011133e+00,7.875997852729179627e+00
-4.915138960977063931e+00,2.164951860895544655e+01
9.637489845257860566e-01,2.743099188067431982e+01
7.413908208906734743e+00,1.140113180467430531e+01
6.733429977688109247e+00,2.209919983699614932e+01
1.052184555417568745e+01,2.088500883061228208e+01
5.011576390224496080e+00,2.088754120144307080e+01
8.795125394294704080e+00,1.416952178497273351e+01
1.669048971599374909e+01,2.952485063768141771e+01
-4.266623349651695207e+00,1.988098817812328889e+01
6.764156225624120999e+00,2.640666814419211050e+01
1.330193044374605904e+01,1.936256697213245204e+01
1.602539367880137888e+01,3.196060702844042822e+01
3.677072753308587405e+00,2.873567302361243136e+01
6.329264487451877308e+00,2.668233663195905336e+01
3.607920732625036209e-01,1.095165571449615705e+01
7.630419665240186333e+00,1.564977759112123756e+01
2.194676047585883971e+00,2.778120940276381035e+01
2.194857077362857467e+01,2.682180509852924644e+01
1.533154732134329734e+01,2.114617741903305159e+01
-5.405735549279638619e+00,2.026019570006326376e+01
3.607482929441014008e+00,1.142347509282964069e+01
3.247302859872932324e+00,1.227163324863307281e+01
-7.901840942419697811e-01,9.183682856575547504e+00
1.372375177337990770e+01,1.775158116869973313e+01
1.495727233681781065e+00,7.239571820562265003e+00
3.600997142108037785e+00,2.839728936003028892e+01
1.256320052378128338e+01,2.511564516601758612e+01
1.243000606506420880e+01,1.832881701477082004e+01
1.126293402745485395e+01,1.528931485867863316e+01
-4.982240721792683402e+00,1.314972850316330089e+01
7.826907935326176791e+00,1.302862283414481404e+01
5.869129393170417153e+00,3.084895100334630769e+01
1.679264551667084149e+01,2.621575282230555004e+01
-3.717940388108619487e+00,2.102480939055052644e+01
-1.028172388733397113e-01,1.332327403928771759e+01
6.820237070948145686e+00,2.487140595339408833e+01
9.111314337524252238e-01,2.668456326750627383e+01
2.078541901038116091e+00,8.183585683613516792e+00
2.350015420315218151e+00,1.186985306586623778e+01
9.398297034861919030e+00,1.495117761117681177e+01
6.925811835093892199e+00,1.119650676683277979e+01
1.343251274125643313e+01,1.817140221563249725e+01
1.030470249073289324e+01,1.524734193646357383e+01
-4.388399707811082351e+00,2.221300213098973586e+01
7.328946434469809645e-01,2.327259330064845599e+01
1.343259782299996452e+01,1.741947594901887086e+01
-2.661080363002360727e+00,2.095504406617896720e+01
1.599420172381246630e+01,2.003261362837997339e+01
7.270225664184266634e+00,2.252505140713701337e+01
1.359005229363338429e+01,2.812242812653436985e+01
9.007377963242237939e+00,2.818887667310829670e+01
1.078795778678794903e+01,2.862417778854585038e+01
1.478154164829577510e+01,2.527274857714250800e+01
4.491877940261748137e+00,2.710262292660321748e+01
1.986753946610216559e+01,3.528470437591354170e+01
-7.619516719836205709e-02,2.083673828421317253e+01
1.772794169444185286e+01,2.696799023039610788e+01
1.760576443558422799e+00,8.013011702223764132e+00
-2.969444949001040612e+00,2.337083692974232463e+01
-4.566704907662378687e+00,2.106173213839185365e+01
7.947905230293544676e+00,1.500729569467438296e+01
-1.414326919045505448e+00,1.491772745247626375e+01
2.839959177117307831e+00,2.527515262566690524e+01
6.616339541999245455e+00,1.490595275891135429e+01
4.323260248074429768e-01,2.282039949999567341e+01
5.509671486269406060e+00,2.011736548399206015e+01
5.441221378311013268e+00,1.331560435173974000e+01
3.412165515577667563e-01,2.341790296878656719e+01
-9.191242181125200972e-01,8.043357662407757402e+00
-2.621135718438433848e+00,1.926673436437366860e+01
3.410140793534250481e+00,2.410361547511155678e+01
9.449149084562133538e+00,1.705456350896065132e+01
1.479495081207829621e+01,2.958837430276296132e+01
9.814870561111280978e+00,1.380207133443543199e+01
1.297439466821738385e+01,2.202829964852475442e+01
3.721757435582885964e+00,1.237255979995337540e+01
7.966329761925651454e+00,1.246977804380045285e+01
1.350719561353871789e+01,1.929000571806363240e+01
5.792524167846639926e-01,1.893060253965870032e+01
9.992314690756550988e+00,1.665946980218288331e+01
3.769502792712208894e+00,2.983887866225470020e+01
1.534714981780613208e+01,1.971348172060658754e+01
9.183710850050566421e+00,1.720390995187396399e+01
-7.833259356734622259e+00,1.057675651706884423e+01
-1.899750616135213122e+00,2.325224300028213520e+01
1.883369825118752416e+01,3.174800951614332334e+01
-2.754424003715863378e+00,1.117454081056607151e+01
3.896723435928916679e+00,7.988352219585429737e+00
6.910099955203946820e+00,3.318181727227739941e+01
8.734604909021895125e+00,2.300945030429046056e+01
2.744862748705552580e+00,1.655659876608178038e+01
-2.975225638190520883e+00,9.619023464512277855e+00
7.132362132073923888e-01,2.121466511104313923e+01
7.086350640980249693e+00,3.162280345726597020e+01
-1.321729939058286618e+00,1.426290090548174305e+01
-6.230152651024598143e+00,1.321468060844326509e+01
-1.582975534315632871e+00,1.331567483496193560e+01
6.902238424427034502e+00,1.218451094950588853e+01
1.720350213269380646e+00,2.833322069854609992e+01
7.749740755498280009e+00,1.174645396417018972e+01
1.314062322628035417e+01,1.845042143728794315e+01
8.559240866546831583e+00,1.280198241683906346e+01
-5.311847032559562365e+00,8.576120564783860090e+00
8.727228893735274440e+00,1.288665323209452751e+01
1.442071257784323990e+00,1.307213763984248445e+01
-2.178058840438747090e+00,2.281710753416219362e+01
1.846489641678053673e+01,3.379109600305856986e+01
-1.890882601126610219e+00,1.550060515973087405e+01
8.903015761315913323e-03,1.219382648943713932e+01
5.177152402200752235e+00,1.525082264804570542e+01
1.227527496413528496e+01,1.644247110254758582e+01
-5.236293550609447678e+00,1.273109608073378496e+01
-7.662489387262674256e-01,9.142195484396099303e+00
2.063375510274200764e+01,2.857521194403272702e+01
-5.705841873045006452e+00,2.090681442226788533e+01
6.814235676268603825e+00,1.139260657514601505e+01
9.672302158284015405e+00,1.367204572689801267e+01
1.398570440115461544e+01,2.038415267318489299e+01
1.227007130522039091e+01,1.884953412572896525e+01
2.800880240546423039e+00,2.015656991014363797e+01
-5.330471252949058325e+00,2.015634761790061447e+01
1.517600818512712380e+01,1.922977685010636506e+01
1.083767884948931837e+01,3.439496884415529365e+01
2.951326006634150900e+00,1.117690313791391610e+01
6.625430630727175974e+00,2.103147131756707822e+01
4.700528604961506929e-01,2.631406837387400088e+01
3.275826048487537889e+00,2.981185835733724332e+01
-6.015211198591156716e+00,2.051104820343973856e+01
-3.745271867309249103e+00,2.068990507608248208e+01
-2.205835219423280869e+00,2.440786570536283762e+01
8.456631861892407898e+00,1.283432334355631355e+01
-1.721178163454155197e+00,1.269167026736525905e+01
1.878743745234781493e+00,2.667149093434839813e+01
1.719919302224334245e+01,3.963461510307467961e+01
9.458213004069262908e+00,1.501905020444971584e+01
8.224595059345325865e+00,1.389035499734089818e+01
-4.283235425313192124e-01,2.526212691115820519e+01
7.373019246718410358e+00,1.475655582874352945e+01
1.496206199434733719e+01,2.324295400802452249e+01
6.243850419963107079e+00,2.716929674681995976e+01
7.306425808412426726e+00,1.169205956031139237e+01
2.283130113944390693e+00,2.782391024247345612e+01
4.267717639677981900e+00,2.935541022185681470e+01
4.088745685929816354e+00,3.060368630597267980e+01
2.463079560192722006e+00,2.274947878558623771e+01
7.032009140433467920e+00,1.688738037264147351e+01
2.686264346832606176e+00,1.638623081201175324e+01
1.465659305719937322e+01,3.443070076215391140e+01
1.062895671261082953e+01,2.779962275252398740e+01
-1.658926553999930498e+00,2.495374028754391205e+01
8.720792713847650646e+00,2.184610371947974627e+01
1.235603800093837279e+01,3.388306688610495598e+01
-4.988912466544743296e+00,1.348377914115505405e+01
-8.428874234317005332e+00,1.597659991350666431e+01
7.375177490787335088e+00,1.357326788995400690e+01
1.055082599399584531e+01,1.453711828123530836e+01
9.552841723805855167e+00,1.480243796086126196e+01
5.220579652596376796e+00,1.392859191827074916e+01
4.671205260406399162e+00,2.826242592838989154e+01
1.567978210728468014e+01,2.589203927799584903e+01
1.633263032810796211e+00,1.142287640582583386e+01
1.173846662189674106e+01,2.477503624372713276e+01
1.260492192808755441e+01,1.770131815950083265e+01
1.432286456395859275e+01,2.156215459900796816e+01
4.101229885626171523e+00,3.062992650325855593e+01
1.180017349048107178e+01,3.016463131359428829e+01
4.934164737022487479e+00,1.734546732176823980e+01
8.386681282793885472e+00,1.542186494558158749e+01
-2.329507141455044561e+00,9.986729883431873844e+00
2.803976464446255257e+00,2.546981137723447475e+01
5.221223913503565406e+00,1.674077988803012218e+01
2.752761536011743004e+00,2.765957530203641213e+01
1.612118987310270768e+01,3.461498686475388809e+01
1.271614985056892166e+01,2.566632460315149444e+01
-8.508197698776278628e-01,2.258841927279452477e+01
-9.052679463149722494e+00,1.741522122685690022e+01
7.466360338134938601e+00,1.272493827382914944e+01
1.180086574903396013e+01,2.725710114302991371e+01
-6.983901248113983939e-01,2.546782242701253551e+01
5.951292689229863875e+00,2.164404199785817440e+01
9.189190650849102582e+00,2.636198157956246391e+01
7.582687164914202249e+00,1.190599744319826492e+01
-8.583632012843308345e+00,1.802930926437552372e+01
8.204315881788652121e+00,3.069925240025063218e+01
5.273048426773294217e+00,3.107604400565816150e+01
1.570784350529107698e+01,2.839963330642304840e+01
1.270673598996044618e+01,2.451217204464434474e+01
-4.867804397530171912e+00,1.888955739014640756e+01
1.676421160153101297e+01,3.389297355569753023e+01
1.526921784916964064e+01,2.311515806598891487e+01
1.236198618976389341e+01,1.705151799126591783e+01
1.301939580003215369e+01,1.839024413779951317e+01
6.535803342834594076e-01,2.596986549176931192e+01
7.252195834822535048e+00,1.932558373744443969e+01
-2.168639865846845538e+00,2.131681081685167456e+01
-4.318973897830662878e+00,1.313768880719093524e+01
1.204157569574738496e+01,1.613545005114570330e+01
-1.298348033184402617e+00,2.486462711461515340e+01
2.671270715418012642e-01,2.662362396878464921e+01
9.286576944633718966e+00,2.721282414336842592e+01
1.560477603248775935e+01,2.042870900611159612e+01
9.947874199479656454e+00,1.522720639255101993e+01
2.299938965360965426e+00,1.618959475325387842e+01
1.041648328761614906e+01,1.646469749978916752e+01
9.318025511864332699e+00,3.303379702010562369e+01
1.061044442376805108e+01,1.518162957424968695e+01
6.340170689585466590e+00,2.500494217245131523e+01
3.113237509007260595e+00,2.567381099976088876e+01
4.299383412238960922e+00,3.091301454637985202e+01
-8.067537823953465193e+00,7.900346957314066998e+00
3.720170027713299632e+00,1.625756067379005998e+01
6.989191225944827224e+00,2.129528125176694431e+01
-2.928645741273152581e+00,2.100588052878282852e+01
1.109592387240438072e+01,1.561736394900288971e+01
4.112969518102971733e+00,2.724134530716708724e+01
1.677511050508849522e+00,2.653925017728827740e+01
1.486718448909490675e+01,1.963405738793516164e+01
3.630390092332547169e-01,2.697362667008686543e+01
4.528035053751013450e+00,3.031323872912947337e+01
1.183689674242828715e+01,1.695952339447788049e+01
6.527276290279094617e+00,1.672167417768709186e+01
3.527805048270220567e+00,7.522748130760888330e+00
3.027702331147110737e+00,1.427016403473297501e+01
1.147451404288047883e+01,2.852355090926410952e+01
-4.199228952131786485e+00,1.201916210154362119e+01
-1.413622686563403619e+00,2.168670443365227740e+01
-8.773732785055535999e+00,1.709847954393386971e+01
-1.843749972692897643e+00,2.096645840207274247e+01
1.628047687885077721e+01,3.673585701501998813e+01
7.000697311574539228e+00,1.098869189826115011e+01
2.312810997013050152e+00,7.427084649050659237e+00
9.970785851322698790e+00,2.699957060308481971e+01
-5.043990827366123142e+00,1.792999415527007656e+01
-9.649688104330987670e+00,1.633104329493967199e+01
1.494478923321388564e+01,2.380562016977501116e+01
1.188342215357559439e+01,1.724862561200067290e+01
1.500607648839962494e+01,1.982499695213828161e+01
6.305970462435270818e-01,1.855860074994303588e+01
1.080519970110675487e+01,2.604532287863852247e+01
-4.617745810042556798e+00,1.764417028767336859e+01
-2.543830118364470927e+00,2.216826688564000492e+01
-3.733496494517336117e+00,1.665117161630124798e+01
1.264955233972666981e+01,1.939339501311027547e+01
-8.615726379622135056e-01,2.572801334020309127e+01
-1.583787387368032817e+00,1.777694663002555586e+01
-2.165051715954817269e+00,1.490214112181673833e+01
9.550246924901868439e-01,2.308501260825376988e+01
4.607858813240882867e+00,2.230105806612817787e+01
4.959756672891823648e+00,1.070171466347991007e+01
2.046389130565804848e+00,1.420281932540222058e+01
4.867629544340658754e+00,1.499933044157906892e+01
-2.404869184126328108e+00,1.540644026659031951e+01
3.845111249693802691e+00,1.484971597219150929e+01
2.706684599091951249e+00,8.301091713859815258e+00
1.257013488972611981e+01,2.415299802102915550e+01
8.741908338168286718e+00,3.020185389114115182e+01
4.208487148878338857e+00,2.765528332583716065e+01
7.237724638283291156e+00,1.275776044307220758e+01
1.297020270148791710e+01,2.797747226343684801e+01
8.230470983527652606e+00,1.385001147972914737e+01
8.698783746943401951e+00,2.855914068742431766e+01
1.472822124905376029e+01,2.129419913465023484e+01
4.115230054576279883e-02,2.660252075554452489e+01
1.187684758576479815e+01,3.033299298930288046e+01
-8.448880598861627789e-01,2.485341341351892908e+01
5.006210734845985222e+00,2.948632311114790028e+01
-4.012383976506711747e+00,1.853443616168778973e+01
1.265785892112429956e+01,1.664416418631341443e+01
1.450274292945279875e+00,2.390439855362002675e+01
1.086179970181203558e+01,2.253397261660676421e+01
8.452271209298771737e+00,1.285991068326862319e+01
-3.813057152444667253e+00,2.002062526462875880e+01
4.053114872986326667e+00,8.206155908878878691e+00
-3.039525811801155442e+00,2.356758917027448064e+01
5.394806022373971999e+00,1.510128461190512361e+01
-7.417773826104468782e+00,1.845227017904943168e+01
5.993509913336085404e+00,1.924494506661654469e+01
1.505049254469794917e+01,2.349869905542114523e+01
9.720953208273041213e+00,1.378760638941828631e+01
-2.087233617389369300e+00,2.237899654130890070e+01
1.499826729705010742e+01,2.672286696851920595e+01
-2.596872624344841007e+00,2.398023044801188774e+01
5.739864979118650901e+00,3.120005153051225122e+01
1.889786883261945150e+01,2.381389740593876070e+01
9.316321139071245483e+00,2.485912075947888411e+01
-6.353888722737243810e+00,2.021350201313445183e+01
1.496639183884268043e+01,2.154646594287889982e+01
5.401280633735746406e+00,1.716740803190868547e+01
7.669678413083214963e+00,2.516510532278825352e+01
9.450725448295566267e+00,3.058335802195911413e+01
-6.006879795130775079e-01,2.156908756647755254e+01
1.280050240176701948e+01,3.213069174273240947e+01
-1.136611713499585896e+00,9.963351621526257418e+00
1.471360664292561182e+00,2.666366909826745513e+01
-3.319807039322002495e+00,2.275086315712431784e+01
5.501667392675554602e+00,1.190201011695585898e+01
-3.820186919743539633e+00,1.879516174773629800e+01
9.930585712987053171e+00,3.551069287965896137e+01
-4.373943509904572480e+00,1.318908318347670061e+01
-2.221964034498185470e+00,2.399443715502950170e+01
-2.237693154428359144e+00,1.653089682126568860e+01
6.326449711131078679e+00,3.155480254047516553e+01
1.204154339176813693e+01,3.669211122209500786e+01
-5.837941226315779275e-01,2.588247390178963059e+01
7.380409019786569047e-01,2.280884736818877911e+01
4.923415239261297316e+00,8.965835971889232425e+00
9.808192988051995798e+00,1.681778224722894777e+01
-4.411717000279702816e+00,1.299979345422300980e+01
9.836159748839072847e-01,1.988696667541461949e+01
1.381404744608415136e+01,2.869955850396332409e+01
-6.736671854156728756e+00,1.090798719963821739e+01
1.212590782641660780e+01,2.490518908807371545e+01
1.592064765804652282e+00,7.520932150942424954e+00
2.485199972221388887e+00,1.650196444966068654e+01
1.446524766578512455e+01,1.902090421310600377e+01
2.553365171371455133e+00,1.385774145022170245e+01
1.559685336918423282e+01,3.496393157770506832e+01
-3.254084358271205346e+00,1.830414507874373697e+01
1.547946045103572033e-01,2.651108800080382011e+01
-8.292488924232301883e-01,1.737869800833632894e+01
1.718981807671290163e+00,9.677395758766296652e+00
-1.170409659976676231e+00,2.242844983477199960e+01
1.259597238882049197e+01,1.748463892838626066e+01
1.177328340748301549e+01,1.880978393498385515e+01
-1.433170981620002671e+00,1.814129656626991505e+01
-6.709651932439932409e+00,1.641809812819273873e+01
3.042547987732012515e+00,2.683602380255548780e+01
7.865298487727656607e-02,1.542452304514994843e+01
5.336872672902941872e+00,1.259384353559326897e+01
1.106062506966963177e+01,1.505346300678393412e+01
1.471724668629359556e+01,2.895038159623735652e+01
1.074250979958775609e+00,2.681802259110385833e+01
-2.214116622710643689e+00,2.439288745098700772e+01
1.294175795598452261e+01,1.980852167200156089e+01
-3.629353316314766431e+00,2.291387594116742576e+01
3.469684222820321295e+00,2.617692092731820352e+01
2.357032538839781921e+01,4.442792360892204861e+00
3.623852676986419397e+01,1.398369015697227802e+01
1.504989289073022007e+01,4.672168926927877664e+00
2.749674971899582943e+01,1.046726509263918992e+01
2.657349354657476681e+01,5.755173873451043143e+00
2.851702994462038987e+01,1.022680377915244598e+01
1.733079813582144624e+01,1.156616984911802604e+01
1.374946528891605624e+01,8.686671129813593240e+00
1.942135928512409748e+01,6.049865561759880883e+00
3.000984732959094359e+01,9.295512723408869249e+00
2.340756875926234315e+01,8.068224032121520395e-01
1.566047809686194370e+01,8.854121310308524784e+00
2.300973316758779319e+01,1.654368274524033922e+01
1.801413622295955363e+01,1.506544841637145282e+01
2.401690881740352523e+01,1.616252325126542821e+00
2.694201831385138846e+01,4.329265574891173252e+00
2.778091416574905637e+01,6.063589137315835487e+00
1.623750038068051893e+01,4.099118341885619188e+00
2.158843680731899539e+01,1.068543083750292411e+01
1.122866227345016377e+01,9.566222507011735487e+00
1.173453546803255243e+01,4.576024638487302454e+00
1.226156829261360315e+01,-6.633091845604450754e-01
2.905786456522112715e+01,2.256071117404434645e+01
1.887096445352632657e+01,1.887161765188206530e+01
1.511790120180138430e+01,1.327180238770954901e+01
1.706240031608124141e+01,1.696290481681828055e+01
2.784282694489923315e+01,5.442386340247285403e+00
2.865497941453848796e+01,7.505958182855945182e+00
1.427200739179335542e+01,1.380628201157525936e+01
1.869371766514250410e+01,6.074194775362477650e+00
1.879358627619446764e+01,1.227088917839025761e+01
2.331579014226327473e+01,1.422007641163957281e+00
2.519454403591388214e+01,3.336114399674014130e+00
1.344488054592283532e+01,1.079268711878297360e+01
2.433527007673189146e+01,3.801995604527898642e+00
2.443906820052638906e+01,2.557453482513074583e+00
2.837068025904807556e+01,6.634644518978292993e+00
1.559957804062797138e+01,1.298934522971465810e+01
1.344474096597243218e+01,1.343938413765252093e+01
2.002945075812447229e+01,1.981420816784295624e+01
1.676234616382112463e+01,6.520050054126313555e+00
1.705067905796098415e+01,1.695102917868262793e+01
1.785312618944012897e+01,1.596153275463548304e+01
3.000393321681186976e+01,1.178265638823154049e+01
2.711833354320199163e+01,1.275969764312013055e+01
2.743153972400281404e+01,4.906870947351007928e+00
1.057498432766770335e+01,1.026962079841218412e+01
3.031630517241008960e+01,1.474941763971061803e+01
1.358830600138797529e+01,1.296566553090824669e+01
1.761667583679928839e+01,1.396567937526051395e+01
2.365902342835813243e+01,1.748563807952352001e+00
1.142786250798327075e+01,1.132508114182581593e+01
6.842714576008335214e+00,-3.145425324413576362e+00
2.547873774900921973e+01,1.700612709041234183e+01
2.056883998078791009e+01,1.799512639300487038e+01
2.119992163101341731e+01,1.451857577283757017e+01
2.910346660139254027e+01,1.011726561045057871e+01
1.427014375318318606e+01,1.019220715963829527e+01
2.325519739407959463e+01,2.485989935467738832e+00
1.681272943175443757e+01,1.938449085167452068e+00
1.576675252041718522e+01,1.425871569525428484e+01
1.436698551041659933e+01,1.319415426060628604e+01
3.375289989717455086e+01,1.935987285448831585e+01
1.922409264444760879e+01,1.160789390140219979e+00
1.954813735395270768e+01,1.857712251785882529e+01
2.775808392033368222e+01,9.090922216538674050e+00
2.091027777698635148e+01,1.716109585583093988e+01
1.112820457972406452e+01,4.808066747356257054e+00
2.923719567211824355e+01,1.826450382398011385e+01
2.792726319516227562e+01,5.451947508514235707e+00
2.388805664578860899e+01,1.938304109847047485e+01
2.109368487459997965e+01,1.349395264078281897e+01
1.634683238710768904e+01,1.579400797098213083e+01
2.003966587844437441e+01,1.457518101397701571e+01
3.200173598821724852e+01,1.632338022748561457e+01
2.193029405684258393e+01,1.797653513569700934e+00
3.171910952444206089e+01,1.583524093496195029e+01
2.558404104245420996e+01,8.608918661277918716e+00
1.065460472218283350e+01,1.038004368614159389e+01
1.474491612381052086e+01,3.388658907796955333e+00
1.365831852847608019e+01,7.935699863681376698e+00
1.564745987452217868e+01,-2.808656585413947582e+00
2.643362488197695725e+01,5.952997817225314847e+00
2.956342465498128291e+01,1.046339667960062414e+01
1.236983709432687739e+01,1.208445194468375661e+01
1.899112652640818766e+01,5.696730305125168314e-01
2.215052983790365104e+01,1.533223343580939613e+01
2.864130533459591277e+01,1.648827011560673128e+01
2.291347113041333472e+01,2.047672307176729944e+01
5.902840434024398064e+00,1.008413998568616243e+00
1.462006119405423732e+01,5.782570260473998580e+00
1.868109538436679884e+01,8.403606712951724234e+00
2.749521855337149390e+01,1.675314408858871218e+01
1.688534017016225519e+01,1.596890468679513120e+01
1.157047812853482682e+01,7.030429405605786997e+00
2.112230030859601726e+01,1.086778070689439524e+01
1.691224278063872433e+01,1.542402697715377258e+01
1.599022622217425216e+01,8.550559212534267317e+00
2.686819606313495257e+01,1.005944503203537010e+01
1.501575115567662522e+01,1.495289690260714366e+01
8.923728674214480350e+00,8.892407775972834827e-01
2.627046802486671950e+01,3.663571846608316918e+00
2.867564487404154150e+01,1.097116515759837618e+01
1.669916465662701910e+01,1.308651979528579368e+01
1.098627103723385368e+01,7.023368829738370067e+00
1.876846302107894715e+01,1.824135971024803382e+01
1.365140366520492421e+01,1.346795643174255552e+01
1.193858496311078454e+01,1.134198048307021978e+00
1.979183092816122880e+01,1.866652475066394601e+01
9.640832896418046971e+00,9.627942403719472964e+00
7.592344000139519267e+00,3.251180912889776842e+00
6.366659945834488354e+00,6.017201612500784336e-01
2.554123474058592080e+01,8.880899075167846490e+00
1.420817985492059954e+01,1.378480568109519488e+01
2.547759322543029370e+01,1.075967564633975115e+01
1.319861755168665596e+01,5.291737568455516794e+00
2.637863289252776511e+01,5.309122028699743367e+00
2.183798827782986152e+01,1.718063443793547407e+01
2.629842768902064876e+01,2.101225830593430288e+01
1.808274402329460173e+01,1.666138760195106272e+01
7.461622449727476791e+00,7.191803170510795873e+00
3.429060352267374867e+01,1.643084937561624770e+01
2.082829714210063088e+01,1.468795566212801162e+00
2.039296414987821038e+01,1.693107261149924270e+01
2.031128719268396665e+01,1.945931018783686284e+01
1.961849143460652556e+01,8.355511401577050634e+00
1.921922975523950328e+01,1.220639338882445557e+01
3.357060502553301262e+01,1.137770463133588805e+01
7.252178789027539096e+00,5.917671733076078411e+00
2.022700617565060099e+01,1.181414983845130884e+01
2.902355380532559792e+01,1.984991167016977442e+01
1.251047281334531647e+01,1.221198240554155490e+01
2.521568864598383897e+01,3.231900313882229980e+00
1.871253173940137771e+01,-7.879165915945556264e-01
3.141351807996528578e+01,1.106836318699733113e+01
2.379359258579751568e+01,4.784063120916668410e+00
2.650294445897520035e+01,1.288649151014060834e+01
2.698121064790348456e+01,4.430093578846811653e+00
2.906876094664441723e+01,7.541229127984125924e+00
1.253992284711650029e+01,-4.757996152255167033e+00
2.566576935585263897e+01,1.386737284866315534e+01
1.437338684730684868e+01,8.904849984345640124e+00
2.653901239426312131e+01,1.103528470937494177e+01
2.110575191312503662e+01,-7.331920385259866890e-01
2.616178483940750255e+01,1.494014293233851554e+01
1.893645225587592407e+01,-3.536332152709439569e+00
9.780024509492186269e+00,9.696913275183870695e+00
1.474749771239374319e+01,1.202013293108396752e+01
1.992041347497726633e+01,6.730513477124623556e+00
1.585121853044541496e+01,1.483229222754271603e+01
1.687804802545317884e+01,1.240609999806287611e+01
1.969909220937466543e+01,1.988019540579866629e+00
1.204598278350993290e+01,5.871889382352320830e+00
3.346413627957506520e+01,1.923069762078737455e+01
